month_date,region_code,region_name,observed_deaths,edition_year,is_final,source_filename
2013-08-01,E12000002,North West,4866,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-09-01,E12000002,North West,4979,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-10-01,E12000002,North West,5720,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-11-01,E12000002,North West,5419,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-12-01,E12000002,North West,5835,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2014-01-01,E12000002,North West,6611,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-02-01,E12000002,North West,5724,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-03-01,E12000002,North West,5655,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-04-01,E12000002,North West,5711,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-05-01,E12000002,North West,5314,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-06-01,E12000002,North West,5228,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-07-01,E12000002,North West,5625,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-08-01,E12000002,North West,4917,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-09-01,E12000002,North West,5470,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-10-01,E12000002,North West,5781,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-11-01,E12000002,North West,5303,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-12-01,E12000002,North West,6979,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2015-01-01,E12000002,North West,8073,2015,True,2015_publishedoutput2015final.xls
2015-02-01,E12000002,North West,6120,2015,True,2015_publishedoutput2015final.xls
2015-03-01,E12000002,North West,6428,2015,True,2015_publishedoutput2015final.xls
2015-04-01,E12000002,North West,6058,2015,True,2015_publishedoutput2015final.xls
2015-05-01,E12000002,North West,5332,2015,True,2015_publishedoutput2015final.xls
2015-06-01,E12000002,North West,5614,2015,True,2015_publishedoutput2015final.xls
2015-07-01,E12000002,North West,5545,2015,True,2015_publishedoutput2015final.xls
2015-08-01,E12000002,North West,4965,2015,True,2015_publishedoutput2015final.xls
2015-09-01,E12000002,North West,5516,2015,True,2015_publishedoutput2015final.xls
2015-10-01,E12000002,North West,5637,2015,True,2015_publishedoutput2015final.xls
2015-11-01,E12000002,North West,5680,2015,True,2015_publishedoutput2015final.xls
2015-12-01,E12000002,North West,6331,2015,True,2015_publishedoutput2015final.xls
2016-01-01,E12000002,North West,6415,2016,True,2016_publishedoutput2016final.xls
2016-02-01,E12000002,North West,6134,2016,True,2016_publishedoutput2016final.xls
2016-03-01,E12000002,North West,6599,2016,True,2016_publishedoutput2016final.xls
2016-04-01,E12000002,North West,6254,2016,True,2016_publishedoutput2016final.xls
2016-05-01,E12000002,North West,5547,2016,True,2016_publishedoutput2016final.xls
2016-06-01,E12000002,North West,5628,2016,True,2016_publishedoutput2016final.xls
2016-07-01,E12000002,North West,5237,2016,True,2016_publishedoutput2016final.xls
2016-08-01,E12000002,North West,5675,2016,True,2016_publishedoutput2016final.xls
2016-09-01,E12000002,North West,5526,2016,True,2016_publishedoutput2016final.xls
2016-10-01,E12000002,North West,5644,2016,True,2016_publishedoutput2016final.xls
2016-11-01,E12000002,North West,6364,2016,True,2016_publishedoutput2016final.xls
2016-12-01,E12000002,North West,6292,2016,True,2016_publishedoutput2016final.xls
2017-01-01,E12000002,North West,7622,2017,True,2017_publishedoutputannual2017final.xls
2017-02-01,E12000002,North West,6229,2017,True,2017_publishedoutputannual2017final.xls
2017-03-01,E12000002,North West,6432,2017,True,2017_publishedoutputannual2017final.xls
2017-04-01,E12000002,North West,5462,2017,True,2017_publishedoutputannual2017final.xls
2017-05-01,E12000002,North West,5949,2017,True,2017_publishedoutputannual2017final.xls
2017-06-01,E12000002,North West,5646,2017,True,2017_publishedoutputannual2017final.xls
2017-07-01,E12000002,North West,5090,2017,True,2017_publishedoutputannual2017final.xls
2017-08-01,E12000002,North West,5566,2017,True,2017_publishedoutputannual2017final.xls
2017-09-01,E12000002,North West,5361,2017,True,2017_publishedoutputannual2017final.xls
2017-10-01,E12000002,North West,5942,2017,True,2017_publishedoutputannual2017final.xls
2017-11-01,E12000002,North West,6113,2017,True,2017_publishedoutputannual2017final.xls
2017-12-01,E12000002,North West,6245,2017,True,2017_publishedoutputannual2017final.xls
2018-01-01,E12000002,North West,8624,2018,True,2018_publishedannual2018.xls
2018-02-01,E12000002,North West,6555,2018,True,2018_publishedannual2018.xls
2018-03-01,E12000002,North West,6817,2018,True,2018_publishedannual2018.xls
2018-04-01,E12000002,North West,6195,2018,True,2018_publishedannual2018.xls
2018-05-01,E12000002,North West,5745,2018,True,2018_publishedannual2018.xls
2018-06-01,E12000002,North West,5190,2018,True,2018_publishedannual2018.xls
2018-07-01,E12000002,North West,5494,2018,True,2018_publishedannual2018.xls
2018-08-01,E12000002,North West,5301,2018,True,2018_publishedannual2018.xls
2018-09-01,E12000002,North West,4873,2018,True,2018_publishedannual2018.xls
2018-10-01,E12000002,North West,5892,2018,True,2018_publishedannual2018.xls
2018-11-01,E12000002,North West,6013,2018,True,2018_publishedannual2018.xls
2018-12-01,E12000002,North West,5579,2018,True,2018_publishedannual2018.xls
2019-01-01,E12000002,North West,7127,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-02-01,E12000002,North West,6160,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-03-01,E12000002,North West,5830,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-04-01,E12000002,North West,5838,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-05-01,E12000002,North West,6048,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-06-01,E12000002,North West,5265,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-07-01,E12000002,North West,5880,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-08-01,E12000002,North West,5157,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-09-01,E12000002,North West,5388,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-10-01,E12000002,North West,6381,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-11-01,E12000002,North West,6009,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-12-01,E12000002,North West,6933,2019,True,2019_annual2019publishedoutputrefresh.xls
2020-01-01,E12000002,North West,7513,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-02-01,E12000002,North West,5914,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-03-01,E12000002,North West,6739,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-04-01,E12000002,North West,12354,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-05-01,E12000002,North West,7151,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-06-01,E12000002,North West,5896,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-07-01,E12000002,North West,5485,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-08-01,E12000002,North West,4949,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-09-01,E12000002,North West,5609,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-10-01,E12000002,North West,6953,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-11-01,E12000002,North West,7875,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-12-01,E12000002,North West,7552,2020,True,2020_annual2020publishedoutputrefresh.xls
2021-01-01,E12000002,North West,8624,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-02-01,E12000002,North West,7745,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-03-01,E12000002,North West,6647,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-04-01,E12000002,North West,5511,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-05-01,E12000002,North West,5202,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-06-01,E12000002,North West,5805,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-07-01,E12000002,North West,6123,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-08-01,E12000002,North West,5892,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-09-01,E12000002,North West,6655,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-10-01,E12000002,North West,6483,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-11-01,E12000002,North West,7045,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-12-01,E12000002,North West,7227,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2022-01-01,E12000002,North West,7143,2022,True,2022_processorannualdeaths2022.xlsx
2022-02-01,E12000002,North West,6228,2022,True,2022_processorannualdeaths2022.xlsx
2022-03-01,E12000002,North West,6788,2022,True,2022_processorannualdeaths2022.xlsx
2022-04-01,E12000002,North West,6322,2022,True,2022_processorannualdeaths2022.xlsx
2022-05-01,E12000002,North West,6493,2022,True,2022_processorannualdeaths2022.xlsx
2022-06-01,E12000002,North West,5910,2022,True,2022_processorannualdeaths2022.xlsx
2022-07-01,E12000002,North West,6060,2022,True,2022_processorannualdeaths2022.xlsx
2022-08-01,E12000002,North West,6388,2022,True,2022_processorannualdeaths2022.xlsx
2022-09-01,E12000002,North West,6221,2022,True,2022_processorannualdeaths2022.xlsx
2022-10-01,E12000002,North West,6644,2022,True,2022_processorannualdeaths2022.xlsx
2022-11-01,E12000002,North West,6800,2022,True,2022_processorannualdeaths2022.xlsx
2022-12-01,E12000002,North West,7629,2022,True,2022_processorannualdeaths2022.xlsx
2023-01-01,E12000002,North West,9316,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-02-01,E12000002,North West,6586,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-03-01,E12000002,North West,7450,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-04-01,E12000002,North West,6070,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-05-01,E12000002,North West,6351,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-06-01,E12000002,North West,6174,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-07-01,E12000002,North West,5486,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-08-01,E12000002,North West,6084,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-09-01,E12000002,North West,5828,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-10-01,E12000002,North West,6328,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-11-01,E12000002,North West,6729,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-12-01,E12000002,North West,6468,2023,True,2023_monthlydeathsfinalised2023.xlsx
2024-01-01,E12000002,North West,7907,2024,True,2024_monthlydeaths2024final1.xlsx
2024-02-01,E12000002,North West,6864,2024,True,2024_monthlydeaths2024final1.xlsx
2024-03-01,E12000002,North West,6302,2024,True,2024_monthlydeaths2024final1.xlsx
2024-04-01,E12000002,North West,6516,2024,True,2024_monthlydeaths2024final1.xlsx
2024-05-01,E12000002,North West,6437,2024,True,2024_monthlydeaths2024final1.xlsx
2024-06-01,E12000002,North West,5720,2024,True,2024_monthlydeaths2024final1.xlsx
2024-07-01,E12000002,North West,6449,2024,True,2024_monthlydeaths2024final1.xlsx
2024-08-01,E12000002,North West,5749,2024,True,2024_monthlydeaths2024final1.xlsx
2024-09-01,E12000002,North West,5501,2024,True,2024_monthlydeaths2024final1.xlsx
2024-10-01,E12000002,North West,6564,2024,True,2024_monthlydeaths2024final1.xlsx
2024-11-01,E12000002,North West,6140,2024,True,2024_monthlydeaths2024final1.xlsx
2024-12-01,E12000002,North West,6626,2024,True,2024_monthlydeaths2024final1.xlsx
2006-01-01,E12000003,Yorkshire and The Humber,4789,2006,True,2006_publishedoutput200tcm772274163.xls
2006-02-01,E12000003,Yorkshire and The Humber,4081,2006,True,2006_publishedoutput200tcm772274163.xls
2006-03-01,E12000003,Yorkshire and The Humber,4636,2006,True,2006_publishedoutput200tcm772274163.xls
2006-04-01,E12000003,Yorkshire and The Humber,3986,2006,True,2006_publishedoutput200tcm772274163.xls
2006-05-01,E12000003,Yorkshire and The Humber,4193,2006,True,2006_publishedoutput200tcm772274163.xls
2006-06-01,E12000003,Yorkshire and The Humber,4010,2006,True,2006_publishedoutput200tcm772274163.xls
2006-07-01,E12000003,Yorkshire and The Humber,3792,2006,True,2006_publishedoutput200tcm772274163.xls
2006-08-01,E12000003,Yorkshire and The Humber,3905,2006,True,2006_publishedoutput200tcm772274163.xls
2006-09-01,E12000003,Yorkshire and The Humber,3660,2006,True,2006_publishedoutput200tcm772274163.xls
2006-10-01,E12000003,Yorkshire and The Humber,4068,2006,True,2006_publishedoutput200tcm772274163.xls
2006-11-01,E12000003,Yorkshire and The Humber,4235,2006,True,2006_publishedoutput200tcm772274163.xls
2006-12-01,E12000003,Yorkshire and The Humber,4046,2006,True,2006_publishedoutput200tcm772274163.xls
2007-01-01,E12000003,Yorkshire and The Humber,5024,2007,True,2007_publishedoutput200tcm772274233.xls
2007-02-01,E12000003,Yorkshire and The Humber,4543,2007,True,2007_publishedoutput200tcm772274233.xls
2007-03-01,E12000003,Yorkshire and The Humber,4326,2007,True,2007_publishedoutput200tcm772274233.xls
2007-04-01,E12000003,Yorkshire and The Humber,4263,2007,True,2007_publishedoutput200tcm772274233.xls
2007-05-01,E12000003,Yorkshire and The Humber,4079,2007,True,2007_publishedoutput200tcm772274233.xls
2007-06-01,E12000003,Yorkshire and The Humber,3830,2007,True,2007_publishedoutput200tcm772274233.xls
2007-07-01,E12000003,Yorkshire and The Humber,3940,2007,True,2007_publishedoutput200tcm772274233.xls
2007-08-01,E12000003,Yorkshire and The Humber,3886,2007,True,2007_publishedoutput200tcm772274233.xls
2007-09-01,E12000003,Yorkshire and The Humber,3518,2007,True,2007_publishedoutput200tcm772274233.xls
2007-10-01,E12000003,Yorkshire and The Humber,4254,2007,True,2007_publishedoutput200tcm772274233.xls
2007-11-01,E12000003,Yorkshire and The Humber,4229,2007,True,2007_publishedoutput200tcm772274233.xls
2007-12-01,E12000003,Yorkshire and The Humber,4525,2007,True,2007_publishedoutput200tcm772274233.xls
2008-01-01,E12000003,Yorkshire and The Humber,5119,2008,True,2008_publishedoutput200tcm772274292.xls
2008-02-01,E12000003,Yorkshire and The Humber,4160,2008,True,2008_publishedoutput200tcm772274292.xls
2008-03-01,E12000003,Yorkshire and The Humber,4207,2008,True,2008_publishedoutput200tcm772274292.xls
2008-04-01,E12000003,Yorkshire and The Humber,4512,2008,True,2008_publishedoutput200tcm772274292.xls
2008-05-01,E12000003,Yorkshire and The Humber,3984,2008,True,2008_publishedoutput200tcm772274292.xls
2008-06-01,E12000003,Yorkshire and The Humber,3874,2008,True,2008_publishedoutput200tcm772274292.xls
2008-07-01,E12000003,Yorkshire and The Humber,3971,2008,True,2008_publishedoutput200tcm772274292.xls
2008-08-01,E12000003,Yorkshire and The Humber,3441,2008,True,2008_publishedoutput200tcm772274292.xls
2008-09-01,E12000003,Yorkshire and The Humber,3830,2008,True,2008_publishedoutput200tcm772274292.xls
2008-10-01,E12000003,Yorkshire and The Humber,4141,2008,True,2008_publishedoutput200tcm772274292.xls
2008-11-01,E12000003,Yorkshire and The Humber,3908,2008,True,2008_publishedoutput200tcm772274292.xls
2008-12-01,E12000003,Yorkshire and The Humber,5392,2008,True,2008_publishedoutput200tcm772274292.xls
2009-01-01,E12000003,Yorkshire and The Humber,5233,2009,True,2009_publishedoutput200tcm772274362.xls
2009-02-01,E12000003,Yorkshire and The Humber,4128,2009,True,2009_publishedoutput200tcm772274362.xls
2009-03-01,E12000003,Yorkshire and The Humber,4189,2009,True,2009_publishedoutput200tcm772274362.xls
2009-04-01,E12000003,Yorkshire and The Humber,3926,2009,True,2009_publishedoutput200tcm772274362.xls
2009-05-01,E12000003,Yorkshire and The Humber,3649,2009,True,2009_publishedoutput200tcm772274362.xls
2009-06-01,E12000003,Yorkshire and The Humber,3839,2009,True,2009_publishedoutput200tcm772274362.xls
2009-07-01,E12000003,Yorkshire and The Humber,3729,2009,True,2009_publishedoutput200tcm772274362.xls
2009-08-01,E12000003,Yorkshire and The Humber,3308,2009,True,2009_publishedoutput200tcm772274362.xls
2009-09-01,E12000003,Yorkshire and The Humber,3902,2009,True,2009_publishedoutput200tcm772274362.xls
2009-10-01,E12000003,Yorkshire and The Humber,4049,2009,True,2009_publishedoutput200tcm772274362.xls
2009-11-01,E12000003,Yorkshire and The Humber,3997,2009,True,2009_publishedoutput200tcm772274362.xls
2009-12-01,E12000003,Yorkshire and The Humber,4676,2009,True,2009_publishedoutput200tcm772274362.xls
2010-01-01,E12000003,Yorkshire and The Humber,4653,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-02-01,E12000003,Yorkshire and The Humber,3936,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-03-01,E12000003,Yorkshire and The Humber,4422,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-04-01,E12000003,Yorkshire and The Humber,3974,2010,True,2010_publishedoutputfeb021tcm772274383.xls
